Soil type,Water Holding Capacity,Field Capacity,Permanent Wilting Point,Infiltration Rate,Soil Texture Class,Bulk Density
-0.11680516,-0.2029013,-0.01588764,0.14009403,-0.21417567,-0.041772306,-0.1535506
-0.011445727,-0.16904294,0.020420738,-0.0033049434,-0.23135896,-0.104692765,-0.0995463
-0.0836008,-0.32430613,0.0681576,-0.092433885,0.2020602,-0.076298766,0.039431702
-0.3126252,-0.25440943,0.036512557,-0.01834841,-0.2207665,-0.13349584,-0.44005957
0.0363297,0.0091387015,0.008217856,0.0047005005,0.29345778,0.21763378,0.1531051
-0.14834094,-0.12649736,-0.07932651,0.20002195,0.027462766,-0.041660722,-0.1324366
0.015490752,-0.3353134,0.08222228,-0.13717973,-0.028597016,0.053398214,-0.14656533
0.021426061,-0.08558638,-0.15257895,0.002649108,-0.15753698,0.124269724,-0.08987416
-0.11533196,-0.17119564,-0.020691894,-0.14653382,0.06742306,0.10101872,0.07305428
-0.06279433,-0.3660927,-0.22332232,-0.2926248,0.20636828,-0.0022040382,-0.08614083
-0.17839655,-0.1309737,-0.016922154,0.04312461,0.0030877963,0.06351605,-0.06989871
-0.09814566,0.06479533,0.19535759,-0.096577995,0.12781027,0.20280942,-0.38251615
-0.26095057,-0.26936316,0.08212826,-0.3433016,-0.03715077,0.38219473,0.01330182
-0.2906596,-0.28437266,-0.08231834,0.096993834,0.25158504,-0.057559762,-0.30796546
-0.07410187,-0.38065743,0.06770357,-0.17475244,0.1962995,0.0677513,-0.12541577
-0.19886425,-0.5020405,0.045328278,-0.22674708,-0.060362,0.18789825,-0.19056027
-0.17256284,-0.030032992,0.122166745,0.005163856,0.022510532,0.12336707,-0.08343087
-0.15563616,-0.038874526,0.12852484,-0.15508425,-0.019527905,0.12093028,-0.14843553
-0.11610401,-0.16021962,-0.10170837,0.17477363,0.030339226,-0.02235809,0.02593064
-0.15135348,-0.41541052,-0.080221236,-0.10789591,0.042976573,0.030448262,-0.14782919
-0.009551765,-0.16145657,0.021979287,0.058525577,-0.13585322,-0.0751884,-0.18555261
-0.021624915,-0.3703379,0.211968,0.089778505,-0.29035836,0.2153909,-0.33531505
-0.15550596,-0.20194468,0.070977174,-0.023875592,0.05282408,0.009938218,-0.12920867
-0.118010834,-0.29388338,-0.0008647293,-0.31752113,0.060943507,0.12011876,-0.0950695
0.085523486,-0.09477507,0.033514306,-0.19416201,0.10676688,0.16801856,-0.07438885
0.1728872,-0.18997012,0.05370516,0.17967682,-0.057762705,0.17397183,-0.36573058
-0.042169932,-0.19475606,-0.035965264,-0.020951796,0.021591924,0.047874104,-0.23025995
-0.13996895,0.019367196,0.026742406,-0.109295204,0.0404713,-0.20144895,-0.058699753
-0.0770543,-0.2734381,0.009259637,0.10003227,-0.19265571,0.01558537,-0.0873445
-0.13968602,-0.5004965,-0.0018404834,0.09450784,0.086419195,0.2727758,-0.12300214
0.0033608116,-0.03209973,-0.0744039,-0.27716932,-0.16892503,0.19140825,-0.008769035
-0.014479693,-0.24256894,-0.04461948,-0.28483132,-0.14538386,0.15852702,0.01526184
-0.108433574,-0.1827996,-0.019102115,-0.18881136,0.13056237,0.011944976,-0.1948883
-0.0861315,-0.12623519,0.13829353,-0.17531665,-0.098352075,0.008443583,-0.38134617
-0.017628305,-0.41954398,-0.24638325,-0.12057865,0.1269491,-0.092639774,-0.39360017
0.032518893,-0.27671024,0.012144454,-0.09086293,-0.011610374,-0.039870903,-0.2820444
-0.25182545,0.010987636,0.061671913,-0.068910785,-0.14975047,-0.033814073,-0.21823013
0.11517922,-0.34973243,0.2465913,0.16642688,-0.2665568,0.14054891,-0.27289537
-0.36585295,-0.13314353,0.028518703,0.0039417,0.10064479,-0.10486043,-0.10605386
-0.10306505,-0.12139558,0.026226342,0.08648853,0.034319207,0.112401195,0.1930053
0.044580065,-0.18732804,0.073638976,0.008605157,-0.04957723,-0.15724424,-0.09627047
-0.11512549,-0.037150607,0.047195777,0.14313014,-0.033708975,0.23034179,-0.14136484
-0.10178735,-0.3286057,-0.18515989,-0.045199938,-0.28195426,-0.19029897,-0.15430462
-0.18345791,-0.08762115,-0.030173339,0.11462635,-0.019296013,-0.06770909,-0.060261726
-0.13372588,-0.367556,-0.047656827,-0.0711973,0.19391418,0.097449265,-0.08089371
0.07236327,-0.1370458,0.13227203,0.08025277,-0.33155945,0.087353885,-0.09658871
0.02447115,-0.5183379,-0.1283042,-0.33150393,0.12477757,0.10938444,0.043233175
-0.17371133,-0.19136459,0.032441743,-0.0836475,0.14941332,0.06165151,-0.21703388
0.035321645,-0.35383543,0.039621424,-0.0059848297,0.04800877,-0.033964083,-0.15210922
-0.121252276,-0.4713446,-0.08017214,0.09833281,-0.3791714,0.19401395,-0.190916
-0.1546647,-0.41695082,-0.019125089,-0.061353743,-0.03662597,0.09840822,-0.19690616
-0.11517227,-0.43042663,-0.056343324,0.025858477,-0.045848977,-0.031554386,-0.055528484
-0.17468731,-0.32318914,-0.3420396,-0.21179307,0.24356559,-0.12429265,0.09550537
0.0018089116,-0.32853675,0.019851446,0.04293058,-0.05260192,0.16730511,-0.27759123
-0.30070186,-0.21631046,0.15156464,-0.07330347,-0.051672775,0.09568873,-0.24476445
-0.23424603,-0.100485384,0.08737264,0.107424505,-0.33314827,0.09291498,-0.22454463
-0.18397558,-0.33791506,0.107743844,-0.12247875,-0.06849375,-0.18733528,-0.112323254
-0.20942688,-0.29944345,0.09975025,-0.15083367,-0.047536515,0.10644032,0.011650141
-0.08134055,0.025679365,-0.13041171,0.023615755,0.17117831,0.11837017,-0.05384037
-0.07775152,-0.13738635,0.14911051,-0.0974499,-0.07480116,-0.0047499835,-0.0846933
0.12284525,-0.43253782,-0.18846485,-0.19361563,0.15595922,-0.11958189,-0.071573965
-0.09219066,-0.14152576,0.021047078,0.02149235,-0.04850902,-0.09660567,-0.074740425
-0.1714032,-0.14410712,0.024865486,0.04640079,0.058633033,-0.14803728,-0.1951539
-0.111518055,-0.35362154,-0.022592947,-0.16407208,0.18455702,0.058461748,0.1953955
-0.011441331,-0.06856617,0.017753467,0.1589404,-0.07733064,0.0403148,-0.24548297
-0.10413179,-0.6048181,0.12781025,-0.043092005,-0.11351756,0.120230064,-0.17817824
-0.12654981,-0.406914,0.16318306,0.040688716,-0.23458229,0.21337956,-0.26997656
-0.092967935,-0.3246488,0.038454697,-0.2067773,-0.06904224,0.055412628,-0.26009205
0.10302164,-0.1802418,0.18513529,-0.071218915,-0.16388023,0.024988092,0.030615374
-0.08714256,-0.29303142,-0.03295411,0.022418858,0.043644227,-0.015129276,-0.070734076
-0.1956746,-0.39497185,0.2361407,-0.16079672,0.055457488,0.13551724,-0.050798763
-0.05389799,-0.43272936,-0.18256214,-0.01986017,-0.06807804,-0.2136958,-0.11998086
-0.05358026,-0.09685105,-0.059293695,0.051526673,0.079502374,0.06271262,-0.1582879
-0.080388345,-0.24876656,0.13910642,0.035154566,0.06256254,-0.07262997,0.066495866
-0.009959992,-0.2487781,-0.19236106,-0.15073824,0.25152782,0.16836636,-0.0108931735
0.044147685,-0.24753214,-0.08613923,0.06424416,0.116439745,-0.10213235,-0.436809
-0.030020606,-0.4305569,0.005124232,0.019188002,0.263572,0.033542,-0.2149831
0.2227244,-0.24735726,0.022644904,-0.26060757,0.061907984,0.17486395,0.006127164
-0.2432721,-0.17170888,-0.02046179,0.04453284,0.13074097,0.14172511,0.18266357
-0.31248054,-0.165046,-0.22847375,-0.06856705,-0.07737901,-0.0071293265,-0.033241093
-0.056274895,-0.26967055,0.19004041,-0.120069265,-0.027837962,0.18612358,0.0026386976
-0.016809901,-0.31884116,0.04280358,-0.01749135,-0.27235886,0.103058055,-0.08280572
-0.19906566,-0.22596923,-0.027241822,0.050316527,-0.1105935,0.08086937,-0.07615401
-0.15620908,0.01807081,0.20450337,0.01868435,-0.16122727,0.14840393,-0.0721418
-0.05027527,-0.22051975,0.03443852,-0.014264673,-0.24972564,0.0806596,-0.08949888
0.0112555325,-0.12263948,0.097431764,-0.116125815,-0.19247928,0.020821378,0.0048602484
-0.16734068,0.035236325,-0.29897493,0.09630977,-0.07114578,0.024459645,-0.08941028
-0.2255755,0.19732417,-0.1510229,0.06734969,-0.19421512,-0.024441272,-0.03293389
-0.09065166,-0.2036015,-0.017038807,0.065622315,-0.07460216,0.124503426,0.14303139
-0.0634914,-0.15704295,0.052339897,-0.16023861,0.038456105,0.3091251,-0.074230224
0.033673357,-0.19012463,-0.08055358,-0.2309841,-0.32083356,0.0031097028,0.029110234
-0.18135571,-0.04560121,-0.07347673,0.055176675,0.034685507,0.033082113,-0.13591205
-0.22701687,-0.2623546,0.04201521,-0.11683246,-0.15225178,-0.13569497,0.025199404
0.037819933,-0.14629121,-0.029797338,-0.17605066,0.05580904,0.08331241,-0.09182443
-0.032450043,-0.39597863,-0.19334762,-0.19960931,-0.01671983,-0.05804947,-0.14720187
-0.11513901,-0.017765991,0.089270055,-0.15222809,0.13000917,-0.097659856,0.116852485
0.089397006,-0.32691014,0.1359676,0.029016348,-0.106611,0.018042266,0.025968863
-0.023440968,-0.15620066,-0.15088561,0.19468808,-0.083040975,0.13597104,0.016090393
-0.20440888,-0.3467856,0.053856827,-0.17053038,0.1194171,-0.11961794,-0.1487323
-0.13395438,-0.13988265,0.10133968,-0.067920566,0.17192337,0.0030178614,0.016863566
0.07452022,-0.2110751,0.033662613,-0.09881847,-0.12782437,-0.05336009,-0.22388148
-0.15252694,-0.430116,-0.05483275,0.09287405,0.084241256,0.08462557,-0.16201553
0.019668335,-0.37165672,-0.010984987,-0.003994964,-0.14580366,0.032898903,-0.16552864
-0.08167355,-0.2589823,0.09850308,-0.028945573,0.0763727,0.108134724,-0.17228699
-0.0898655,-0.48946387,0.13655443,-0.16415165,-0.18606772,0.1520841,-0.14812322
-0.11362289,-0.20108548,0.10070263,-0.22805843,0.043140564,-0.03721219,-0.04978454
