Irrigation,Rainfall,Crop_Banana,Crop_Rice,Crop_Sugarcane,SoilType_Black Cotton,SoilType_Red Loamy
-0.288065,-0.6092616,0.05864156,-0.1861384,0.55170524,0.3754515,-0.23880546
-0.089711465,-0.039370324,0.16808255,0.04094017,0.42769536,0.23046073,-0.23278423
0.15519233,-0.64015603,0.089130424,-0.2571733,0.14775924,0.36418006,0.20857985
0.21797109,-0.02303822,0.1842346,0.14447846,0.55575955,0.6577367,-0.37956345
-0.12373588,-0.80973184,-0.21630722,-0.45306778,0.8033411,0.3374848,-0.28315073
0.18997888,-0.018604709,-0.055184014,-0.30255035,0.6752977,0.052706465,0.5950854
-0.025915898,0.52431333,-0.49882218,0.09348914,0.35877633,0.020370057,-0.18417694
0.5527716,-0.49261335,-0.4098845,-0.09298621,0.71882606,0.51128477,-0.2694998
-0.2817611,-0.26037094,0.031086655,-0.24351385,0.25821105,0.117942885,-0.2348795
0.28580698,-0.34439066,0.49769637,0.3189476,0.60870326,0.6073964,-0.16779788
-0.03471744,-0.26122025,-0.49114493,-0.06785733,0.5869286,0.11972726,-0.1810104
-0.12792067,-0.22704594,-0.11945403,0.07086307,0.5971716,0.23243375,0.25108996
0.03448598,-0.41415057,0.5879561,-0.11661277,0.67148584,0.26266703,-0.4723532
0.15846558,0.23557654,-0.46027684,0.09108192,0.6283121,0.1597072,-0.2543932
-0.6095564,-0.63990766,-0.33320048,-0.46112272,0.6022291,0.1573068,0.1045279
-0.29924655,-0.48243368,0.21575567,-0.20210549,0.41929477,0.44857493,-0.21876813
-0.19507235,-0.13016637,-0.16527297,0.16830006,0.34256113,-0.09285063,0.09841097
0.00623954,-0.5135658,0.16374974,-0.44471818,0.6941297,0.2559996,0.059443723
-0.6487201,-0.65898293,-0.1672573,-0.02918878,0.3923917,0.115437545,-0.30640024
-0.18194512,-0.6952068,-0.13680853,-0.2689436,0.6998874,0.27724618,0.20481074
0.12912768,-0.10933315,0.015423023,-0.27330342,0.41596025,0.412231,-0.014246428
-0.022229373,-0.03450552,0.15630537,-0.22263841,0.64055836,0.31006476,-0.25875288
0.079965524,-0.058099277,-0.08864819,0.024679154,0.4050886,0.25016245,0.19674136
-0.030698048,-0.29930565,0.16329198,-0.52138734,0.49275586,0.38219243,-0.2813602
-0.4874554,-0.5557744,-0.649944,-0.36038518,0.6127763,0.33198595,0.49019465
-0.09669898,-0.45599905,-0.4282498,0.42408004,0.42012975,0.29700726,0.20775282
-0.18823612,-0.5599019,-0.33215445,-0.27361742,0.39410228,0.11023154,0.120269954
0.3111771,-0.16537571,0.09037244,0.03078453,0.24851185,0.36952367,-0.2175473
0.23614457,0.13761503,-0.089444205,0.33322918,0.58629286,0.13653637,0.24471262
-0.24196807,-0.11228735,0.118625484,0.3479503,0.63824916,0.3004639,-0.51349
-0.27705067,-0.4601538,-0.1653239,-0.084772825,0.3622451,0.3258531,-0.39861917
-0.055460516,0.1355315,-0.07100193,0.28996915,0.6641301,0.17198995,-0.41595694
-0.09653845,-0.34639,-0.3223342,-0.1574969,0.25173444,0.62126094,-0.10540359
0.024559725,-0.39787063,-0.445352,-0.07108303,0.1109892,-0.115123875,-0.5082051
0.15633711,-0.42432407,0.08246199,0.21246745,0.4874853,0.21549004,-0.31611115
0.06325386,-0.2833789,-0.2058822,0.22622848,0.46097362,0.5018044,-0.17812945
-0.030673634,-0.55111384,0.04040435,-0.3439197,0.3718496,0.2540811,0.07781805
0.3266972,-0.21038765,0.26548222,-0.06738637,-0.13484102,0.3300992,0.21325558
-0.32164785,-0.60881263,-0.07861257,0.076007105,0.08750001,0.113231234,-0.40330097
-0.37415826,-0.14060049,-0.14906062,-0.11962036,0.7839227,0.6809008,0.019726528
-0.0016284909,-0.21500123,-0.055664375,-0.25865236,0.18875949,0.33921462,0.1939021
-0.04749472,-0.3646754,-0.09266111,-0.03527962,0.39087847,0.41704467,-0.26432663
-0.2564772,-0.72697216,0.21843791,-0.66686,0.29219446,0.12441918,0.35152847
0.06430617,-0.18665181,0.17525913,0.12440377,0.6921449,0.49320507,0.14194193
-0.5348832,-0.3862429,0.19535156,-0.42290097,0.46510077,-0.04987372,-0.38778284
-0.30488414,-0.22408058,-0.42061388,-0.14858732,0.6109802,0.28874305,-0.14964488
-0.115499325,-0.57336724,-0.18688218,-0.07407395,0.22000276,0.31748438,0.20815937
-0.1423195,-0.3957754,0.20862944,0.3282479,0.40819144,-0.05641952,-0.12876983
-0.5640429,-0.5431344,-0.46553418,-0.30886346,0.4100664,-0.15666266,-0.27636036
-0.21734317,-0.5009847,0.14004323,0.21862732,0.44553947,0.11112249,-0.16729267
-0.047024425,-0.21642807,0.32125786,-0.02460536,0.44700965,0.16439635,-0.31516925
0.2526324,-0.4030179,-0.18353654,0.069701985,0.6400881,0.5721774,-0.23176348
0.3912318,-0.32152534,-0.41231632,0.06828727,0.42776927,0.6262972,0.07456815
-0.35610408,-0.44546348,-0.31175014,-0.19151792,0.16074304,0.20661278,-0.031885944
0.21402882,0.013514336,-0.09639525,0.07484462,0.22724336,-0.087656885,-0.11282221
0.050676946,-0.5369371,-0.2208882,-0.30398935,0.5578234,0.3769174,-0.01769449
-0.28386977,-0.27625346,-0.0014223611,-0.38619596,0.30911037,0.23272224,-0.23530634
-0.20141128,-0.512249,0.2518677,0.34249872,0.5264354,0.32458806,-0.41923523
-0.10221365,-0.17888078,0.041297108,-0.054408707,0.4557287,0.33790925,0.026676249
0.09523921,-0.2973585,0.37992254,-0.29137656,0.2852397,0.26719862,0.058734227
-0.35475686,-0.32668084,-0.28098744,-0.48261404,0.5541964,0.41358718,0.10293413
0.0036351215,-0.25607437,-0.44204178,0.1006199,0.5296025,0.44500816,-0.393804
-0.07787601,-0.57668424,0.009691364,0.16176772,0.15873471,0.10666881,0.14216089
-0.12432719,-0.07630758,-0.36059728,-0.44579,0.3469715,0.42076972,-0.19875766
-0.3921199,-0.5606078,-0.64356565,-0.34669128,0.7813898,-0.018274771,-0.21180424
0.044577304,-0.12791628,-0.024364507,0.03670922,0.7845209,0.64390486,-0.1321721
-0.2995905,-0.42489567,0.15547796,-0.43775252,0.6261788,0.13975383,-0.25779232
-0.16189876,-0.68549395,-0.3428561,-0.021516884,0.4517212,0.4140337,-0.34210378
0.24072275,-0.5897635,0.10879363,-0.46928698,0.48039305,0.21300319,-0.22140379
-0.2516175,-0.5222722,0.27343264,-0.5822197,0.47173914,0.30401433,-0.05518691
0.1569219,-0.4219796,-0.42350233,-0.05866693,0.07781642,0.40756923,0.099926986
-0.14945544,-0.3175494,-0.40600994,0.028855594,0.42085615,-0.07918388,-0.1873548
0.11167222,-0.46214202,-0.17863859,-0.2325847,0.44705263,0.18224218,-0.022971427
0.08696722,-0.5228614,-0.54874474,0.036302123,-0.03338359,-0.036791574,-0.2571155
0.21723305,-0.49239212,-0.16620032,-0.0578757,0.476351,0.56949764,-0.086720236
0.06123608,-0.58745414,-0.14011957,-0.07728621,0.03377937,0.3244365,0.12963891
0.21197028,-0.2823394,-0.48585305,0.14095494,0.677414,0.658993,-0.41908523
-0.3552631,-0.44530055,0.05100689,0.06700883,0.66623133,0.30336225,-0.27981094
-0.06954426,-0.74840724,0.36207175,-0.40602547,0.80009043,0.41447857,-0.53651196
-0.18502806,0.12484312,-0.3258836,0.39741457,0.22959715,0.3209648,-0.3548661
-0.26536733,-0.25711563,0.20699795,-0.5086426,0.18313639,-0.119169734,-0.15312204
-0.009522015,-0.25568604,-0.09648597,-0.029247945,0.19622207,0.11674855,0.1272798
-0.198295,-0.52409726,-0.16827825,-0.3152045,0.54993457,0.52867234,-0.08236173
